time, x_accel, y_accel, z_accel, speed, steer, roll, pitch, yaw, x_gps, y_gps, x_odom, y_odom, x_real, y_real, z_real, x_est, y_est
107.537000, 0.015663, 3.710094, 0.313042, 21.523547, 0.021036, 0.000000, 0.000000, 0.045795, 109.986790, -690.170908, 108.595067, -678.738682, 110.623161, -690.939697, 1.028603, 110.372207, -688.969123
107.570000, 0.179819, 3.751786, 0.316740, 21.514921, 0.022737, 0.000000, 0.000000, 0.157359, 109.986790, -690.170908, 109.296287, -678.627419, 111.335678, -690.852356, 1.028656, 111.073427, -688.857860
107.603000, 0.351327, 3.828738, 0.307270, 21.610913, 0.024374, 0.000000, 0.000000, -0.050957, 109.986790, -690.170908, 110.008522, -678.663744, 112.048424, -690.760132, 1.028713, 111.785662, -688.894185
107.636000, 0.375660, 3.674169, 0.269489, 21.576265, 0.018981, 0.000000, 0.000000, 0.119357, 109.986790, -690.170908, 110.715473, -678.578961, 112.761528, -690.663574, 1.028761, 112.492613, -688.809403
107.669000, 0.352019, 3.405805, 0.246406, 21.696606, 0.020904, 0.000000, 0.000000, 0.016853, 109.986790, -690.170908, 111.431359, -678.566895, 113.475082, -690.562622, 1.028810, 113.208499, -688.797337
107.702000, 0.546264, 3.465418, 0.289765, 21.673768, 0.022834, 0.000000, 0.000000, 0.363302, 109.986790, -690.170908, 112.099909, -678.312727, 114.189102, -690.457275, 1.028864, 113.877049, -688.543169
107.735000, 0.454308, 3.354756, 0.274604, 21.750876, 0.017754, 0.000000, 0.000000, 0.200763, 109.986790, -690.170908, 112.803271, -678.169590, 114.903748, -690.347717, 1.028911, 114.580411, -688.400032
107.768000, 0.608428, 3.295567, 0.101705, 21.790665, 0.020038, 0.000000, 0.000000, 0.163214, 109.986790, -690.170908, 113.512806, -678.052744, 115.619041, -690.234131, 1.028960, 115.289946, -688.283186
107.801000, 0.554358, 3.482014, 0.156494, 21.746466, 0.022358, 0.000000, 0.000000, 0.308157, 109.986790, -690.170908, 114.196635, -677.835084, 116.334999, -690.116211, 1.029013, 115.973775, -688.065526
107.834000, 0.718733, 3.079093, 0.219107, 21.760437, 0.017584, 0.000000, 0.000000, 0.283043, 109.986790, -690.170908, 114.886156, -677.634536, 117.051781, -689.994446, 1.029058, 116.663297, -687.864977
107.867000, 0.894054, 3.340019, 0.321641, 21.830073, 0.020237, 0.000000, 0.000000, 0.123943, 109.986790, -690.170908, 115.601023, -677.545477, 117.769379, -689.868591, 1.029106, 117.378163, -687.775918
107.900000, 0.902956, 3.153650, 0.177133, 21.910001, 0.022874, 0.000000, 0.000000, 0.079761, 109.986790, -690.170908, 116.321754, -677.487868, 118.487778, -689.738647, 1.029156, 118.098894, -687.718310
107.933000, 0.940231, 3.549060, 0.166267, 21.935675, 0.025374, 0.000000, 0.000000, 0.273969, 109.986790, -690.170908, 117.018634, -677.292020, 119.207001, -689.604431, 1.029208, 118.795774, -687.522462
107.966000, 0.893259, 3.427101, 0.122025, 21.955169, 0.020944, 0.000000, 0.000000, 0.153992, 109.986790, -690.170908, 117.734581, -677.180890, 119.927162, -689.466492, 1.029250, 119.511721, -687.411332
107.999000, 0.784219, 3.210330, 0.155035, 21.936076, 0.023533, 0.000000, 0.000000, 0.342197, 109.986790, -690.170908, 118.416500, -676.937984, 120.648270, -689.324524, 1.029292, 120.193641, -687.168425
108.032000, 0.797477, 3.521986, 0.209220, 22.122630, 0.026027, 0.000000, 0.000000, 0.268320, 109.986790, -690.170908, 119.120424, -676.744439, 121.370255, -689.178284, 1.029336, 120.897565, -686.974881
108.065000, 0.919660, 3.615961, 0.083105, 22.178639, 0.021525, 0.000000, 0.000000, 0.313334, 109.986790, -690.170908, 119.816684, -676.518846, 122.093239, -689.028137, 1.029371, 121.593824, -686.749287
108.098000, 0.690781, 3.794077, 0.064690, 22.221122, 0.024125, 0.000000, 0.000000, 0.330049, 109.986790, -690.170908, 120.510403, -676.281192, 122.817101, -688.873840, 1.029405, 122.287543, -686.511633
108.131000, 0.610587, 3.814563, 0.186838, 22.281488, 0.026636, 0.000000, 0.000000, 0.316274, 109.986790, -690.170908, 121.209222, -676.052496, 123.541618, -688.715393, 1.029433, 122.986362, -686.282938
108.164000, 0.358239, 3.999345, 0.261017, 22.261099, 0.028955, 0.000000, 0.000000, 0.441200, 109.986790, -690.170908, 121.873491, -675.738797, 124.266518, -688.552490, 1.029453, 123.650631, -685.969238
108.197000, 0.069663, 3.973057, -0.107524, 22.285705, 0.024425, 0.000000, 0.000000, 0.239991, 109.986790, -690.170908, 122.587842, -675.563990, 124.991669, -688.385681, 1.029453, 124.364982, -685.794431
108.230000, -0.267057, 3.973736, -0.112445, 22.398536, 0.026690, 0.000000, 0.000000, 0.359496, 109.986790, -690.170908, 123.279743, -675.303954, 125.716713, -688.214661, 1.029440, 125.056883, -685.534396
108.263000, -0.585294, 4.045278, -0.028013, 22.344542, 0.028804, 0.000000, 0.000000, 0.282404, 109.986790, -690.170908, 123.987904, -675.098475, 126.441307, -688.039490, 1.029416, 125.765044, -685.328916
108.296000, -0.744385, 4.220147, -0.075523, 22.454999, 0.030682, 0.000000, 0.000000, 0.309002, 109.986790, -690.170908, 124.693823, -674.873126, 127.165115, -687.859924, 1.029381, 126.470963, -685.103568
108.329000, -0.996928, 4.170255, -0.272614, 22.343868, 0.025895, 0.000000, 0.000000, 0.412866, 127.389114, -687.177663, 125.369215, -674.577275, 127.888008, -687.676331, 1.029329, 127.158314, -685.354873
108.362000, -1.079838, 4.002030, -0.304194, 22.454192, 0.027639, 0.000000, 0.000000, 0.308317, 127.389114, -687.177663, 126.075262, -674.352419, 128.609711, -687.488647, 1.029271, 127.864361, -685.130016
108.395000, -1.607870, 4.178895, -0.303288, 22.364852, 0.029230, 0.000000, 0.000000, 0.365206, 127.389114, -687.177663, 126.764629, -674.088834, 129.329987, -687.296631, 1.029210, 128.553728, -684.866431
108.428000, -1.626861, 4.225945, -0.355108, 22.330350, 0.030563, 0.000000, 0.000000, 0.391919, 127.389114, -687.177663, 127.445657, -673.807365, 130.048676, -687.100220, 1.029149, 129.234756, -684.584962
108.461000, -1.806912, 4.038481, -0.428120, 22.322375, 0.025457, 0.000000, 0.000000, 0.242145, 127.389114, -687.177663, 128.160804, -673.630730, 130.765808, -686.899841, 1.029083, 129.949903, -684.408327
108.494000, -1.657834, 4.065760, -0.315616, 22.382826, 0.026698, 0.000000, 0.000000, 0.373793, 127.389114, -687.177663, 128.848434, -673.361019, 131.481262, -686.695190, 1.029021, 130.637533, -684.138616
108.527000, -1.799640, 3.954406, -0.210451, 22.296587, 0.027801, 0.000000, 0.000000, 0.294017, 127.389114, -687.177663, 129.552647, -673.147788, 132.194962, -686.486328, 1.028966, 131.341746, -683.925386
108.560000, -1.958067, 4.144909, -0.189151, 22.298960, 0.028710, 0.000000, 0.000000, 0.235395, 127.389114, -687.177663, 130.268219, -672.976164, 132.906876, -686.272949, 1.028920, 132.057318, -683.753762
108.593000, -1.674520, 3.894508, -0.055303, 22.358839, 0.023438, 0.000000, 0.000000, 0.236774, 127.389114, -687.177663, 130.985475, -672.803090, 133.617172, -686.055481, 1.028874, 132.774574, -683.580688
108.626000, -1.640715, 3.920735, -0.231621, 22.327922, 0.024337, 0.000000, 0.000000, 0.335375, 127.389114, -687.177663, 131.681246, -672.560586, 134.325821, -685.833679, 1.028836, 133.470345, -683.338183
108.659000, -1.512009, 4.062689, -0.185067, 22.298958, 0.025151, 0.000000, 0.000000, 0.368892, 127.389114, -687.177663, 132.367608, -672.295246, 135.032822, -685.607483, 1.028809, 134.156707, -683.072843
108.692000, -1.432265, 3.975874, -0.355480, 22.277434, 0.025812, 0.000000, 0.000000, 0.356320, 127.389114, -687.177663, 133.056586, -672.038803, 135.738205, -685.376953, 1.028789, 134.845685, -682.816401
108.725000, -1.460005, 3.784725, -0.148106, 22.218929, 0.020601, 0.000000, 0.000000, 0.363648, 127.389114, -687.177663, 133.741862, -671.778005, 136.442139, -685.142334, 1.028769, 135.530961, -682.555603
108.758000, -1.527043, 3.742388, 0.048345, 22.206294, 0.021545, 0.000000, 0.000000, 0.266541, 127.389114, -687.177663, 134.448792, -671.584986, 137.144623, -684.903564, 1.028755, 136.237891, -682.362584
108.791000, -1.315463, 3.647349, 0.035091, 22.179448, 0.022451, 0.000000, 0.000000, 0.481457, 127.389114, -687.177663, 135.097510, -671.246055, 137.845657, -684.660461, 1.028749, 136.886609, -682.023652
108.824000, -1.182892, 3.394770, 0.129036, 22.276621, 0.017367, 0.000000, 0.000000, 0.340501, 127.389114, -687.177663, 135.790433, -671.000552, 138.545395, -684.413513, 1.028739, 137.579532, -681.778149
108.857000, -1.347266, 3.330069, -0.044599, 22.197443, 0.018656, 0.000000, 0.000000, 0.417027, 127.389114, -687.177663, 136.460170, -670.703851, 139.243790, -684.162537, 1.028734, 138.249269, -681.481448
108.890000, -1.167718, 3.321137, -0.121373, 22.355059, 0.019929, 0.000000, 0.000000, 0.186759, 127.389114, -687.177663, 137.185059, -670.566874, 139.940842, -683.907593, 1.028734, 138.974158, -681.344472
108.923000, -1.159856, 3.246165, -0.057756, 22.310271, 0.021096, 0.000000, 0.000000, 0.224929, 127.389114, -687.177663, 137.902752, -670.402666, 140.636475, -683.648560, 1.028737, 139.691851, -681.180264
108.956000, -1.136253, 3.105474, 0.076336, 22.204903, 0.016489, 0.000000, 0.000000, 0.585938, 127.389114, -687.177663, 138.513285, -669.997463, 141.330902, -683.385925, 1.028733, 140.302384, -680.775060
108.989000, -1.154896, 3.073030, -0.094207, 22.284260, 0.017814, 0.000000, 0.000000, 0.409667, 127.389114, -687.177663, 139.187815, -669.704557, 142.024017, -683.119568, 1.028731, 140.976914, -680.482155
109.022000, -0.893614, 2.836246, 0.012170, 22.208374, 0.019084, 0.000000, 0.000000, 0.392784, 127.389114, -687.177663, 139.864881, -669.424040, 142.715775, -682.849487, 1.028731, 141.653980, -680.201638
109.055000, -0.994377, 2.742198, -0.098943, 22.308463, 0.014663, 0.000000, 0.000000, 0.541407, 127.389114, -687.177663, 140.495775, -669.044656, 143.406281, -682.576050, 1.028725, 142.284874, -679.822254
109.088000, -0.939224, 2.654375, 0.147522, 22.138706, 0.016164, 0.000000, 0.000000, 0.307782, 127.389114, -687.177663, 141.192021, -668.823331, 144.095505, -682.299255, 1.028720, 142.981120, -679.600929
109.121000, -1.075874, 2.657462, 0.065787, 22.279082, 0.017640, 0.000000, 0.000000, 0.621194, 127.389114, -687.177663, 141.789882, -668.395434, 144.783371, -682.019043, 1.028718, 143.578981, -679.173032
109.154000, -1.021554, 2.597309, 0.028976, 22.259761, 0.013474, 0.000000, 0.000000, 0.541136, 127.389114, -687.177663, 142.419501, -668.017048, 145.469986, -681.735718, 1.028710, 144.208600, -678.794646
109.187000, -0.947449, 2.659212, 0.070967, 22.333263, 0.015185, 0.000000, 0.000000, 0.426933, 127.389114, -687.177663, 143.090346, -667.711871, 146.155319, -681.449280, 1.028704, 144.879445, -678.489469
109.220000, -1.224902, 2.245924, 0.168656, 22.367310, 0.016862, 0.000000, 0.000000, 0.395563, 127.389114, -687.177663, 143.771469, -667.427453, 146.839264, -681.159668, 1.028700, 145.560568, -678.205050
109.253000, -1.093262, 2.465971, -0.015018, 22.438090, 0.018393, 0.000000, 0.000000, 0.507216, 127.389114, -687.177663, 144.418702, -667.067778, 147.521820, -680.866943, 1.028699, 146.207801, -677.845376
109.286000, -1.190821, 2.260341, 0.113093, 22.194271, 0.014579, 0.000000, 0.000000, 0.481523, 127.389114, -687.177663, 145.067831, -666.728577, 148.203079, -680.571289, 1.028692, 146.856930, -677.506175
109.319000, -1.308163, 2.245030, -0.037658, 22.286608, 0.016167, 0.000000, 0.000000, 0.325244, 150.097337, -680.747689, 145.764731, -666.493569, 148.883041, -680.272705, 1.028686, 147.947565, -678.100986
109.352000, -0.986406, 2.403358, -0.045011, 22.316833, 0.017525, 0.000000, 0.000000, 0.378824, 150.097337, -680.747689, 146.448972, -666.221207, 149.561600, -679.971252, 1.028683, 148.631806, -677.828624
109.385000, -1.052522, 2.459847, -0.107690, 22.201018, 0.013750, 0.000000, 0.000000, 0.579397, 150.097337, -680.747689, 147.062035, -665.820076, 150.238922, -679.667114, 1.028676, 149.244869, -677.427493
109.418000, -1.231465, 2.248851, -0.018848, 22.248305, 0.015247, 0.000000, 0.000000, 0.313164, 150.097337, -680.747689, 147.760520, -665.593892, 150.914948, -679.360229, 1.028672, 149.943354, -677.201310
109.451000, -1.005649, 2.252794, -0.076728, 22.250397, 0.016595, 0.000000, 0.000000, 0.344591, 150.097337, -680.747689, 148.451619, -665.345850, 151.589630, -679.050537, 1.028670, 150.634453, -676.953267
109.484000, -1.152179, 2.356235, -0.154739, 22.294377, 0.017816, 0.000000, 0.000000, 0.462254, 150.097337, -680.747689, 149.110120, -665.017746, 152.262939, -678.737976, 1.028670, 151.292954, -676.625163
109.517000, -1.254137, 2.263423, 0.088710, 22.289465, 0.014215, 0.000000, 0.000000, 0.448873, 150.097337, -680.747689, 149.772806, -664.698552, 152.935013, -678.422791, 1.028666, 151.955640, -676.305970
109.550000, -1.023631, 2.344276, -0.048933, 22.158301, 0.015474, 0.000000, 0.000000, 0.498707, 150.097337, -680.747689, 150.414968, -664.348815, 153.605804, -678.105042, 1.028664, 152.597802, -675.956232
109.583000, -1.207693, 2.241652, 0.030234, 22.179824, 0.016681, 0.000000, 0.000000, 0.474796, 150.097337, -680.747689, 151.065940, -664.014206, 154.275269, -677.784668, 1.028664, 153.248774, -675.621623
109.616000, -1.085478, 2.157083, -0.070066, 22.206873, 0.017758, 0.000000, 0.000000, 0.419014, 150.097337, -680.747689, 151.735370, -663.716048, 154.943375, -677.461548, 1.028665, 153.918204, -675.323465
109.649000, -1.244075, 2.039625, 0.000317, 22.297908, 0.014258, 0.000000, 0.000000, 0.395841, 150.097337, -680.747689, 152.414301, -663.432324, 155.610260, -677.135864, 1.028663, 154.597135, -675.039741
109.682000, -1.140581, 2.228203, -0.155527, 22.378973, 0.015356, 0.000000, 0.000000, 0.607287, 150.097337, -680.747689, 153.020762, -663.010901, 156.275864, -676.807617, 1.028661, 155.203596, -674.618318
109.715000, -1.191825, 2.149569, -0.136846, 22.271562, 0.016389, 0.000000, 0.000000, 0.642231, 150.097337, -680.747689, 153.609291, -662.570671, 156.940155, -676.476685, 1.028661, 155.792125, -674.178089
109.748000, -1.374603, 2.207349, 0.132231, 22.225522, 0.017280, 0.000000, 0.000000, 0.434304, 150.097337, -680.747689, 154.274642, -662.262054, 157.603088, -676.143127, 1.028663, 156.457477, -673.869471
109.781000, -1.067893, 2.264720, -0.048878, 22.246232, 0.013851, 0.000000, 0.000000, 0.405595, 150.097337, -680.747689, 154.949207, -661.972394, 158.264816, -675.807251, 1.028660, 157.132041, -673.579811
109.814000, -1.348312, 2.019837, 0.052664, 22.119304, 0.014793, 0.000000, 0.000000, 0.287577, 150.097337, -680.747689, 155.649168, -661.765362, 158.925247, -675.468811, 1.028658, 157.832003, -673.372779
109.847000, -1.202225, 2.309546, -0.133819, 22.375345, 0.015665, 0.000000, 0.000000, 0.339237, 150.097337, -680.747689, 156.345473, -661.519651, 159.584366, -675.127808, 1.028657, 158.528307, -673.127068
109.880000, -1.164905, 2.113838, 0.007854, 22.177406, 0.016411, 0.000000, 0.000000, 0.323386, 150.097337, -680.747689, 157.039392, -661.287083, 160.242126, -674.784302, 1.028657, 159.222226, -672.894501
109.913000, -1.256182, 2.200528, 0.121299, 22.229888, 0.013100, 0.000000, 0.000000, 0.590234, 150.097337, -680.747689, 157.648863, -660.878802, 160.898651, -674.438354, 1.028654, 159.831697, -672.486219
109.946000, -1.101228, 2.112854, 0.043517, 22.281023, 0.013886, 0.000000, 0.000000, 0.545187, 150.097337, -680.747689, 158.277544, -660.497505, 161.553925, -674.090088, 1.028651, 160.460378, -672.104922
109.979000, -1.352303, 1.885943, 0.037013, 22.274998, 0.014631, 0.000000, 0.000000, 0.522643, 150.097337, -680.747689, 158.914489, -660.130576, 162.207886, -673.739380, 1.028649, 161.097323, -671.737993
110.012000, -1.100234, 2.071034, 0.033142, 22.234450, 0.011380, 0.000000, 0.000000, 0.555937, 150.097337, -680.747689, 159.537729, -659.743354, 162.860657, -673.386292, 1.028644, 161.720564, -671.350771
110.045000, -1.099513, 1.769166, -0.091829, 22.262461, 0.012245, 0.000000, 0.000000, 0.208203, 150.097337, -680.747689, 160.256525, -659.591498, 163.512192, -673.031128, 1.028640, 162.439359, -671.198915
110.078000, -0.862473, 1.811069, 0.014528, 22.335456, 0.013111, 0.000000, 0.000000, 0.775066, 150.097337, -680.747689, 160.783069, -659.075723, 164.162460, -672.673645, 1.028637, 162.965903, -670.683140
110.111000, -1.057952, 1.785023, -0.005395, 22.261745, 0.013882, 0.000000, 0.000000, 0.382462, 150.097337, -680.747689, 161.464628, -658.801552, 164.811447, -672.313904, 1.028635, 163.647462, -670.408969
110.144000, -1.003609, 1.805317, 0.047659, 22.238065, 0.010884, 0.000000, 0.000000, 0.535201, 150.097337, -680.747689, 162.095866, -658.427275, 165.459259, -671.952026, 1.028630, 164.278700, -670.034692
110.177000, -1.003267, 1.649943, 0.251202, 22.176497, 0.011724, 0.000000, 0.000000, 0.352502, 150.097337, -680.747689, 162.782692, -658.174615, 166.105881, -671.588013, 1.028625, 164.965526, -669.782032
110.210000, -1.139480, 1.683121, 0.115184, 22.408168, 0.012517, 0.000000, 0.000000, 0.542965, 150.097337, -680.747689, 163.415811, -657.792548, 166.751282, -671.221924, 1.028622, 165.598645, -669.399965
110.243000, -1.023787, 1.763728, 0.092121, 22.289301, 0.013211, 0.000000, 0.000000, 0.578314, 150.097337, -680.747689, 164.031747, -657.390489, 167.395401, -670.853638, 1.028620, 166.214582, -668.997906
110.276000, -0.940595, 1.891473, 0.094410, 22.320218, 0.010367, 0.000000, 0.000000, 0.366003, 150.097337, -680.747689, 164.719528, -657.126881, 168.038437, -670.483521, 1.028616, 166.902362, -668.734298
110.309000, -0.927078, 1.614060, 0.036869, 22.325820, 0.011114, 0.000000, 0.000000, 0.662009, 171.155850, -669.197518, 165.300648, -656.673997, 168.680313, -670.111389, 1.028612, 168.045112, -668.572049
110.342000, -0.830744, 1.517591, -0.188419, 22.221202, 0.011806, 0.000000, 0.000000, 0.523247, 171.155850, -669.197518, 165.935833, -656.307571, 169.320969, -669.737244, 1.028609, 168.680298, -668.205623
110.375000, -1.071567, 1.645496, 0.116172, 22.173236, 0.012389, 0.000000, 0.000000, 0.448689, 171.155850, -669.197518, 166.595122, -655.990164, 169.960480, -669.361145, 1.028607, 169.339587, -667.888215
110.408000, -1.092269, 1.598303, -0.068774, 22.282884, 0.009704, 0.000000, 0.000000, 0.498448, 171.155850, -669.197518, 167.240986, -655.638628, 170.598907, -668.983215, 1.028603, 169.985450, -667.536679
110.441000, -0.840897, 1.497761, -0.158578, 22.296192, 0.010336, 0.000000, 0.000000, 0.501780, 171.155850, -669.197518, 167.886060, -655.284730, 171.236252, -668.603394, 1.028599, 170.630524, -667.182781
110.474000, -1.024670, 1.529003, -0.099458, 22.201256, 0.010919, 0.000000, 0.000000, 0.671940, 171.155850, -669.197518, 168.459436, -654.828656, 171.872437, -668.221863, 1.028597, 171.203901, -666.726708
110.507000, -0.924893, 1.533355, 0.078293, 22.243058, 0.011420, 0.000000, 0.000000, 0.666074, 171.155850, -669.197518, 169.036563, -654.375102, 172.507492, -667.838440, 1.028595, 171.781027, -666.273153
110.540000, -0.878885, 1.586618, 0.131100, 22.351012, 0.008898, 0.000000, 0.000000, 0.426702, 171.155850, -669.197518, 169.708011, -654.069837, 173.141556, -667.453247, 1.028591, 172.452475, -665.967889
110.573000, -0.877982, 1.428646, 0.025366, 22.299269, 0.009440, 0.000000, 0.000000, 0.474968, 171.155850, -669.197518, 170.362431, -653.733314, 173.774582, -667.066467, 1.028588, 173.106895, -665.631365
110.606000, -0.709215, 1.417437, 0.019354, 22.246311, 0.009956, 0.000000, 0.000000, 0.702035, 171.155850, -669.197518, 170.922960, -653.259234, 174.406555, -666.678040, 1.028586, 173.667424, -665.157285
110.639000, -0.962725, 1.168073, 0.046654, 22.317629, 0.007551, 0.000000, 0.000000, 0.544978, 171.155850, -669.197518, 171.552754, -652.877442, 175.037567, -666.288025, 1.028582, 174.297218, -664.775494
110.672000, -1.008956, 1.365579, 0.251195, 22.296597, 0.008190, 0.000000, 0.000000, 0.328457, 171.155850, -669.197518, 172.249207, -652.640090, 175.667618, -665.896484, 1.028579, 174.993672, -664.538141
110.705000, -0.745125, 1.247698, 0.051874, 22.166775, 0.008815, 0.000000, 0.000000, 0.593348, 171.155850, -669.197518, 172.855677, -652.231077, 176.296661, -665.503357, 1.028577, 175.600142, -664.129129
110.738000, -0.762138, 1.309543, 0.103824, 22.358976, 0.009364, 0.000000, 0.000000, 0.595706, 171.155850, -669.197518, 173.466431, -651.817077, 176.924698, -665.108643, 1.028574, 176.210896, -663.715128
110.771000, -0.697790, 1.071214, 0.023839, 22.292485, 0.007201, 0.000000, 0.000000, 0.700154, 171.155850, -669.197518, 174.029016, -651.343070, 177.551849, -664.712585, 1.028571, 176.773481, -663.241121
110.804000, -0.738369, 1.268948, -0.085088, 22.268943, 0.007812, 0.000000, 0.000000, 0.638037, 171.155850, -669.197518, 174.619317, -650.905364, 178.178101, -664.315002, 1.028568, 177.363781, -662.803415
110.837000, -0.810699, 1.212940, -0.059116, 22.323358, 0.008372, 0.000000, 0.000000, 0.643153, 171.155850, -669.197518, 175.208807, -650.463567, 178.803436, -663.916016, 1.028566, 177.953272, -662.361618
110.870000, -0.709165, 1.372889, 0.005034, 22.159541, 0.008851, 0.000000, 0.000000, 0.678642, 171.155850, -669.197518, 175.778043, -650.004525, 179.427841, -663.515625, 1.028564, 178.522507, -661.902577
110.903000, -0.587855, 0.903812, 0.095147, 22.248651, 0.006857, 0.000000, 0.000000, 0.577216, 171.155850, -669.197518, 176.393296, -649.603875, 180.051407, -663.114075, 1.028561, 179.137761, -661.501926
110.936000, -0.862043, 0.940435, -0.027247, 22.236936, 0.007384, 0.000000, 0.000000, 0.564133, 171.155850, -669.197518, 177.013412, -649.211514, 180.674133, -662.711060, 1.028558, 179.757876, -661.109565
110.969000, -0.736066, 1.150447, 0.000972, 22.169231, 0.007848, 0.000000, 0.000000, 0.718784, 171.155850, -669.197518, 177.564007, -648.729787, 181.296005, -662.306763, 1.028556, 180.308472, -660.627838
111.002000, -0.825688, 1.058363, 0.072566, 22.144343, 0.005939, 0.000000, 0.000000, 0.583568, 171.155850, -669.197518, 178.173831, -648.327133, 181.917099, -661.901367, 1.028552, 180.918295, -660.225184
111.035000, -0.658969, 1.113936, -0.030176, 22.370508, 0.006495, 0.000000, 0.000000, 0.432131, 171.155850, -669.197518, 178.844196, -648.017959, 182.537415, -661.494812, 1.028549, 181.588661, -659.916010
111.068000, -0.760563, 1.028542, 0.129455, 22.199760, 0.007023, 0.000000, 0.000000, 0.439686, 171.155850, -669.197518, 179.507108, -647.706127, 183.156891, -661.086914, 1.028547, 182.251573, -659.604178
111.101000, -0.795981, 0.935962, 0.063553, 22.328070, 0.007457, 0.000000, 0.000000, 0.472266, 171.155850, -669.197518, 180.163281, -647.370941, 183.775589, -660.677979, 1.028545, 182.907746, -659.268992
111.134000, -0.388923, 0.945055, 0.001617, 22.176141, 0.005752, 0.000000, 0.000000, 0.529509, 171.155850, -669.197518, 180.794876, -647.001295, 184.393570, -660.267944, 1.028543, 183.539341, -658.899347
111.167000, -0.596088, 0.916040, -0.018193, 22.206319, 0.006230, 0.000000, 0.000000, 0.570511, 171.155850, -669.197518, 181.411626, -646.605533, 185.010818, -659.856812, 1.028540, 184.156091, -658.503585
111.200000, -0.565529, 0.950172, -0.131897, 22.208727, 0.006661, 0.000000, 0.000000, 0.668674, 171.155850, -669.197518, 181.986682, -646.151182, 185.627304, -659.444519, 1.028538, 184.731147, -658.049233
111.233000, -0.489646, 0.948157, 0.050681, 22.145051, 0.007000, 0.000000, 0.000000, 0.799239, 171.155850, -669.197518, 182.496225, -645.627335, 186.243027, -659.031128, 1.028536, 185.240690, -657.525387
111.266000, -0.596302, 0.922810, -0.016193, 22.192257, 0.005410, 0.000000, 0.000000, 0.624505, 171.155850, -669.197518, 183.090342, -645.199137, 186.858109, -658.616882, 1.028533, 185.834806, -657.097188
111.299000, -0.540813, 0.870663, -0.141823, 22.267085, 0.005776, 0.000000, 0.000000, 0.437430, 185.684662, -658.165634, 183.755968, -644.887860, 187.472488, -658.201538, 1.028531, 186.420928, -657.069249
111.332000, -0.563661, 0.723708, -0.027930, 22.336276, 0.006082, 0.000000, 0.000000, 0.758032, 185.684662, -658.165634, 184.291241, -644.381111, 188.086182, -657.785217, 1.028529, 186.956201, -656.562499
111.365000, -0.628836, 0.713013, 0.064933, 22.340154, 0.004572, 0.000000, 0.000000, 0.783227, 185.684662, -658.165634, 184.813668, -643.860947, 188.699280, -657.368042, 1.028526, 187.478629, -656.042335
111.398000, -0.472997, 0.707010, 0.004133, 22.153724, 0.004940, 0.000000, 0.000000, 0.804003, 185.684662, -658.165634, 185.320908, -643.334473, 189.311752, -656.950012, 1.028523, 187.985869, -655.515861
111.431000, -0.419516, 0.558819, 0.010574, 22.230664, 0.005280, 0.000000, 0.000000, 0.544636, 185.684662, -658.165634, 185.948378, -642.954383, 189.923553, -656.530945, 1.028521, 188.613338, -655.135772
111.464000, -0.618604, 0.695313, 0.053219, 22.299471, 0.005536, 0.000000, 0.000000, 0.610925, 185.684662, -658.165634, 186.551153, -642.532262, 190.534698, -656.110901, 1.028519, 189.216113, -654.713651
111.497000, -0.634773, 0.579729, -0.086260, 22.260362, 0.004181, 0.000000, 0.000000, 0.493903, 185.684662, -658.165634, 187.197953, -642.184017, 191.145325, -655.690247, 1.028517, 189.862913, -654.365406
111.530000, -0.395862, 0.740702, -0.092539, 22.222209, 0.004470, 0.000000, 0.000000, 0.445884, 185.684662, -658.165634, 187.859588, -641.867763, 191.755371, -655.268677, 1.028514, 190.524548, -654.049152
111.563000, -0.312852, 0.568592, -0.014923, 22.159019, 0.004706, 0.000000, 0.000000, 0.669240, 185.684662, -658.165634, 188.433101, -641.414105, 192.364838, -654.846313, 1.028512, 191.098061, -653.595493
111.596000, -0.465257, 0.635282, -0.078974, 22.207360, 0.003452, 0.000000, 0.000000, 0.656676, 185.684662, -658.165634, 189.013531, -640.966713, 192.973801, -654.423218, 1.028509, 191.678492, -653.148102
111.629000, -0.492850, 0.696322, -0.128693, 22.221839, 0.003733, 0.000000, 0.000000, 0.699701, 185.684662, -658.165634, 189.574547, -640.494463, 193.582260, -653.999390, 1.028507, 192.239508, -652.675852
111.662000, -0.528058, 0.405146, -0.053310, 22.174627, 0.003980, 0.000000, 0.000000, 0.671730, 185.684662, -658.165634, 190.147332, -640.039057, 194.190186, -653.574829, 1.028504, 192.812292, -652.220446
111.695000, -0.429299, 0.573204, 0.040099, 22.354897, 0.004162, 0.000000, 0.000000, 0.538074, 185.684662, -658.165634, 190.780802, -639.660992, 194.797607, -653.149536, 1.028503, 193.445763, -651.842381
111.728000, -0.503774, 0.454067, -0.032983, 22.365256, 0.003066, 0.000000, 0.000000, 0.640430, 185.684662, -658.165634, 191.372602, -639.219976, 195.404602, -652.723633, 1.028500, 194.037563, -651.401364
111.761000, -0.351713, 0.355718, 0.082537, 22.294538, 0.003263, 0.000000, 0.000000, 0.619869, 185.684662, -658.165634, 191.971445, -638.792575, 196.011124, -652.297180, 1.028498, 194.636405, -650.973963
111.794000, -0.322071, 0.573127, 0.032461, 22.167742, 0.003425, 0.000000, 0.000000, 0.573504, 185.684662, -658.165634, 192.585938, -638.395659, 196.617188, -651.870056, 1.028495, 195.250899, -650.577048
