x_real, y_real, speed, time
-112.444, -669.980, 14.383, 71.336
-112.436, -669.500, 14.430, 71.369
-112.430, -669.018, 14.479, 71.402
-112.426, -668.534, 14.528, 71.435
-112.424, -668.049, 14.576, 71.468
-112.424, -667.562, 14.625, 71.501
-112.426, -667.073, 14.674, 71.534
-112.431, -666.583, 14.723, 71.567
-112.437, -666.091, 14.772, 71.600
-112.446, -665.597, 14.822, 71.633
-112.456, -665.102, 14.871, 71.666
-112.469, -664.606, 14.921, 71.699
-112.483, -664.107, 14.970, 71.732
-112.500, -663.607, 15.020, 71.765
-112.518, -663.106, 15.070, 71.798
-112.538, -662.603, 15.121, 71.831
-112.561, -662.098, 15.171, 71.864
-112.585, -661.592, 15.222, 71.897
-112.611, -661.084, 15.272, 71.930
-112.639, -660.574, 15.324, 71.963
-112.669, -660.063, 15.375, 71.996
-112.701, -659.550, 15.426, 72.029
-112.734, -659.036, 15.478, 72.062
-112.770, -658.520, 15.530, 72.095
-112.807, -658.002, 15.582, 72.128
-112.846, -657.483, 15.634, 72.161
-112.887, -656.962, 15.686, 72.194
-112.929, -656.440, 15.739, 72.227
-112.973, -655.916, 15.791, 72.260
-113.019, -655.390, 15.844, 72.293
-113.067, -654.863, 15.897, 72.326
-113.116, -654.334, 15.950, 72.359
-113.167, -653.803, 16.004, 72.392
-113.219, -653.271, 16.057, 72.425
-113.273, -652.737, 16.111, 72.458
-113.329, -652.202, 16.164, 72.491
-113.387, -651.665, 16.218, 72.524
-113.446, -651.126, 16.272, 72.557
-113.507, -650.586, 16.327, 72.590
-113.569, -650.044, 16.381, 72.623
-113.633, -649.500, 16.436, 72.656
-113.699, -648.955, 16.491, 72.689
-113.766, -648.408, 16.546, 72.722
-113.835, -647.859, 16.602, 72.755
-113.905, -647.309, 16.657, 72.788
-113.976, -646.757, 16.713, 72.821
-114.049, -646.203, 16.769, 72.854
-114.124, -645.648, 16.825, 72.887
-114.200, -645.091, 16.881, 72.920
-114.277, -644.532, 16.938, 72.953
-114.356, -643.971, 16.995, 72.986
-114.437, -643.409, 17.052, 73.019
-114.518, -642.845, 17.109, 73.052
-114.601, -642.280, 17.166, 73.085
-114.686, -641.712, 17.223, 73.118
-114.772, -641.143, 17.281, 73.151
-114.859, -640.572, 17.339, 73.184
-114.947, -640.000, 17.397, 73.217
-115.037, -639.425, 17.455, 73.250
-115.128, -638.849, 17.513, 73.283
-115.221, -638.271, 17.572, 73.316
-115.315, -637.692, 17.631, 73.349
-115.410, -637.110, 17.690, 73.382
-115.506, -636.527, 17.749, 73.415
-115.604, -635.942, 17.808, 73.448
-115.703, -635.355, 17.868, 73.481
-115.803, -634.767, 17.927, 73.514
-115.905, -634.176, 17.987, 73.547
-116.007, -633.584, 18.047, 73.580
-116.111, -632.990, 18.108, 73.613
-116.216, -632.394, 18.168, 73.646
-116.323, -631.796, 18.229, 73.679
-116.430, -631.197, 18.290, 73.712
-116.539, -630.595, 18.351, 73.745
-116.649, -629.992, 18.413, 73.778
-116.759, -629.386, 18.474, 73.811
-116.872, -628.779, 18.536, 73.844
-116.985, -628.170, 18.597, 73.877
-117.099, -627.560, 18.655, 73.910
-117.214, -626.947, 18.704, 73.943
-117.330, -626.334, 18.736, 73.976
-117.447, -625.720, 18.746, 74.009
-117.565, -625.107, 18.735, 74.042
-117.683, -624.495, 18.706, 74.075
-117.801, -623.885, 18.663, 74.108
-117.919, -623.276, 18.611, 74.141
-118.038, -622.670, 18.552, 74.174
-118.157, -622.065, 18.490, 74.207
-118.276, -621.463, 18.428, 74.240
-118.395, -620.862, 18.367, 74.273
-118.514, -620.264, 18.308, 74.306
-118.633, -619.667, 18.254, 74.339
-118.753, -619.072, 18.205, 74.372
-118.873, -618.479, 18.160, 74.405
-118.992, -617.887, 18.121, 74.438
-119.112, -617.296, 18.086, 74.471
-119.232, -616.706, 18.055, 74.504
-119.352, -616.117, 18.028, 74.537
-119.472, -615.529, 18.003, 74.570
-119.593, -614.941, 17.980, 74.603
-119.713, -614.355, 17.957, 74.636
-119.834, -613.769, 17.935, 74.669
-119.954, -613.184, 17.913, 74.702
-120.075, -612.599, 17.891, 74.735
-120.195, -612.016, 17.867, 74.768
-120.316, -611.433, 17.843, 74.801
-120.436, -610.851, 17.817, 74.834
-120.556, -610.271, 17.790, 74.867
-120.677, -609.690, 17.763, 74.900
-120.797, -609.111, 17.735, 74.933
-120.917, -608.533, 17.706, 74.966
-121.036, -607.956, 17.676, 74.999
-121.156, -607.380, 17.647, 75.032
-121.275, -606.805, 17.617, 75.065
-121.394, -606.230, 17.587, 75.098
-121.513, -605.657, 17.558, 75.131
-121.631, -605.085, 17.528, 75.164
-121.750, -604.513, 17.499, 75.197
-121.867, -603.943, 17.470, 75.230
-121.985, -603.373, 17.441, 75.263
-122.102, -602.805, 17.412, 75.296
-122.219, -602.237, 17.384, 75.329
-122.336, -601.670, 17.356, 75.362
-122.452, -601.104, 17.328, 75.395
-122.568, -600.539, 17.300, 75.428
-122.684, -599.975, 17.272, 75.461
-122.799, -599.411, 17.245, 75.494
-122.914, -598.849, 17.217, 75.527
-123.028, -598.287, 17.189, 75.560
-123.142, -597.726, 17.162, 75.593
-123.256, -597.166, 17.134, 75.626
-123.369, -596.607, 17.107, 75.659
-123.481, -596.049, 17.079, 75.692
-123.593, -595.491, 17.052, 75.725
-123.704, -594.934, 17.025, 75.758
-123.815, -594.379, 16.997, 75.791
-123.926, -593.824, 16.970, 75.824
-124.035, -593.269, 16.942, 75.857
-124.144, -592.716, 16.915, 75.890
-124.253, -592.163, 16.888, 75.923
-124.361, -591.611, 16.861, 75.956
-124.468, -591.060, 16.833, 75.989
-124.574, -590.510, 16.806, 76.022
-124.680, -589.961, 16.779, 76.055
-124.785, -589.412, 16.752, 76.088
-124.890, -588.864, 16.725, 76.121
-124.994, -588.317, 16.698, 76.154
-125.097, -587.771, 16.671, 76.187
-125.199, -587.225, 16.644, 76.220
-125.300, -586.681, 16.617, 76.253
-125.400, -586.137, 16.591, 76.286
-125.500, -585.593, 16.564, 76.319
-125.599, -585.051, 16.537, 76.352
-125.697, -584.509, 16.511, 76.385
-125.794, -583.968, 16.484, 76.418
-125.890, -583.428, 16.458, 76.451
-125.985, -582.888, 16.431, 76.484
-126.079, -582.349, 16.405, 76.517
-126.172, -581.811, 16.378, 76.550
-126.264, -581.273, 16.352, 76.583
-126.355, -580.737, 16.326, 76.616
-126.445, -580.201, 16.299, 76.649
-126.534, -579.665, 16.273, 76.682
-126.622, -579.131, 16.247, 76.715
-126.709, -578.597, 16.221, 76.748
-126.794, -578.063, 16.195, 76.781
-126.879, -577.531, 16.169, 76.814
-126.962, -576.999, 16.143, 76.847
-127.044, -576.468, 16.117, 76.880
-127.125, -575.938, 16.091, 76.913
-127.204, -575.408, 16.065, 76.946
-127.282, -574.879, 16.039, 76.979
-127.359, -574.350, 16.013, 77.012
-127.434, -573.822, 15.987, 77.045
-127.508, -573.295, 15.962, 77.078
-127.581, -572.769, 15.936, 77.111
-127.652, -572.243, 15.910, 77.144
-127.721, -571.718, 15.885, 77.177
-127.789, -571.194, 15.859, 77.210
-127.855, -570.670, 15.834, 77.243
-127.920, -570.147, 15.808, 77.276
-127.983, -569.624, 15.783, 77.309
-128.045, -569.102, 15.757, 77.342
-128.105, -568.581, 15.732, 77.375
-128.163, -568.061, 15.707, 77.408
-128.219, -567.541, 15.682, 77.441
-128.274, -567.022, 15.656, 77.474
-128.327, -566.503, 15.631, 77.507
-128.378, -565.985, 15.606, 77.540
-128.427, -565.468, 15.581, 77.573
-128.474, -564.951, 15.556, 77.606
-128.519, -564.435, 15.531, 77.639
-128.562, -563.920, 15.506, 77.672
-128.603, -563.406, 15.481, 77.705
-128.641, -562.892, 15.456, 77.738
-128.678, -562.378, 15.431, 77.771
-128.712, -561.866, 15.406, 77.804
-128.743, -561.354, 15.381, 77.837
-128.772, -560.843, 15.357, 77.870
-128.798, -560.332, 15.332, 77.903
-128.822, -559.822, 15.307, 77.936
-128.843, -559.313, 15.282, 77.969
-128.861, -558.805, 15.258, 78.002
-128.876, -558.297, 15.233, 78.035
-128.888, -557.790, 15.209, 78.068
-128.897, -557.284, 15.184, 78.101
-128.904, -556.779, 15.160, 78.134
-128.906, -556.274, 15.136, 78.167
-128.906, -555.770, 15.112, 78.200
-128.902, -555.267, 15.087, 78.233
-128.896, -554.765, 15.063, 78.266
-128.885, -554.264, 15.039, 78.299
-128.871, -553.763, 15.015, 78.332
-128.854, -553.264, 14.991, 78.365
-128.834, -552.765, 14.967, 78.398
-128.811, -552.268, 14.944, 78.431
-128.785, -551.771, 14.921, 78.464
-128.756, -551.275, 14.898, 78.497
-128.725, -550.780, 14.875, 78.530
-128.692, -550.286, 14.851, 78.563
-128.657, -549.793, 14.828, 78.596
-128.621, -549.301, 14.804, 78.629
-128.582, -548.810, 14.781, 78.662
-128.543, -548.319, 14.757, 78.695
-128.502, -547.830, 14.733, 78.728
-128.460, -547.341, 14.709, 78.761
-128.418, -546.853, 14.685, 78.794
-128.374, -546.366, 14.661, 78.827
-128.331, -545.880, 14.637, 78.860
-128.287, -545.395, 14.613, 78.893
-128.242, -544.910, 14.589, 78.926
-128.198, -544.427, 14.566, 78.959
-128.153, -543.944, 14.542, 78.992
-128.108, -543.461, 14.519, 79.025
-128.063, -542.980, 14.495, 79.058
-128.019, -542.500, 14.472, 79.091
-127.974, -542.020, 14.449, 79.124
-127.929, -541.541, 14.426, 79.157
-127.884, -541.063, 14.403, 79.190
-127.838, -540.585, 14.380, 79.223
-127.793, -540.109, 14.357, 79.256
-127.748, -539.633, 14.334, 79.289
-127.702, -539.158, 14.311, 79.322
-127.656, -538.684, 14.288, 79.355
-127.610, -538.210, 14.265, 79.388
-127.563, -537.738, 14.242, 79.421
-127.517, -537.266, 14.219, 79.454
-127.469, -536.795, 14.197, 79.487
-127.422, -536.324, 14.174, 79.520
-127.374, -535.855, 14.151, 79.553
-127.325, -535.386, 14.128, 79.586
-127.276, -534.919, 14.106, 79.619
-127.226, -534.452, 14.083, 79.652
-127.176, -533.985, 14.060, 79.685
-127.125, -533.520, 14.038, 79.718
-127.073, -533.056, 14.015, 79.751
-127.021, -532.592, 13.993, 79.784
-126.968, -532.129, 13.970, 79.817
-126.914, -531.667, 13.948, 79.850
-126.860, -531.206, 13.925, 79.883
-126.804, -530.746, 13.903, 79.916
-126.748, -530.286, 13.881, 79.949
-126.691, -529.828, 13.859, 79.982
-126.634, -529.370, 13.836, 80.015
-126.576, -528.913, 13.814, 80.048
-126.517, -528.457, 13.792, 80.081
-126.457, -528.001, 13.770, 80.114
-126.397, -527.547, 13.748, 80.147
-126.336, -527.093, 13.726, 80.180
-126.274, -526.640, 13.704, 80.213
-126.212, -526.188, 13.682, 80.246
-126.149, -525.737, 13.660, 80.279
-126.085, -525.287, 13.638, 80.312
-126.021, -524.838, 13.616, 80.345
-125.956, -524.389, 13.594, 80.378
-125.891, -523.941, 13.573, 80.411
-125.825, -523.494, 13.551, 80.444
-125.758, -523.048, 13.529, 80.477
-125.690, -522.602, 13.507, 80.510
-125.622, -522.158, 13.486, 80.543
-125.554, -521.714, 13.464, 80.576
-125.485, -521.271, 13.442, 80.609
-125.415, -520.829, 13.421, 80.642
-125.345, -520.388, 13.399, 80.675
-125.274, -519.948, 13.378, 80.708
-125.203, -519.508, 13.357, 80.741
-125.131, -519.069, 13.335, 80.774
-125.059, -518.631, 13.314, 80.807
-124.985, -518.194, 13.292, 80.840
-124.912, -517.758, 13.271, 80.873
-124.837, -517.322, 13.250, 80.906
-124.763, -516.887, 13.229, 80.939
-124.687, -516.453, 13.207, 80.972
-124.611, -516.020, 13.186, 81.005
-124.535, -515.588, 13.165, 81.038
-124.457, -515.157, 13.144, 81.071
-124.380, -514.726, 13.123, 81.104
-124.301, -514.296, 13.102, 81.137
-124.222, -513.867, 13.081, 81.170
-124.143, -513.439, 13.060, 81.203
-124.063, -513.012, 13.039, 81.236
-123.982, -512.585, 13.018, 81.269
-123.900, -512.159, 12.997, 81.302
-123.818, -511.735, 12.976, 81.335
-123.735, -511.310, 12.956, 81.368
-123.652, -510.887, 12.935, 81.401
-123.568, -510.465, 12.914, 81.434
-123.483, -510.043, 12.893, 81.467
-123.398, -509.623, 12.873, 81.500
-123.312, -509.203, 12.852, 81.533
-123.225, -508.784, 12.831, 81.566
-123.137, -508.366, 12.811, 81.599
-123.049, -507.949, 12.790, 81.632
-122.960, -507.532, 12.770, 81.665
-122.871, -507.116, 12.749, 81.698
-122.781, -506.702, 12.729, 81.731
-122.690, -506.288, 12.709, 81.764
-122.598, -505.875, 12.688, 81.797
-122.506, -505.462, 12.668, 81.830
-122.413, -505.051, 12.648, 81.863
-122.319, -504.641, 12.627, 81.896
-122.225, -504.231, 12.607, 81.929
-122.130, -503.822, 12.587, 81.962
-122.034, -503.414, 12.567, 81.995
-121.937, -503.007, 12.547, 82.028
-121.840, -502.601, 12.527, 82.061
-121.741, -502.196, 12.506, 82.094
-121.642, -501.791, 12.486, 82.127
-121.543, -501.388, 12.466, 82.160
-121.442, -500.985, 12.446, 82.193
-121.341, -500.583, 12.427, 82.226
-121.239, -500.182, 12.407, 82.259
-121.136, -499.782, 12.387, 82.292
-121.033, -499.383, 12.367, 82.325
-120.928, -498.985, 12.347, 82.358
-120.823, -498.587, 12.327, 82.391
-120.717, -498.191, 12.308, 82.424
-120.610, -497.795, 12.288, 82.457
-120.502, -497.401, 12.268, 82.490
-120.393, -497.007, 12.248, 82.523
-120.283, -496.614, 12.229, 82.556
-120.173, -496.222, 12.209, 82.589
-120.062, -495.831, 12.190, 82.622
-119.949, -495.441, 12.170, 82.655
-119.836, -495.052, 12.151, 82.688
-119.722, -494.664, 12.131, 82.721
-119.608, -494.277, 12.112, 82.754
-119.492, -493.891, 12.093, 82.787
-119.375, -493.505, 12.073, 82.820
-119.257, -493.121, 12.054, 82.853
-119.139, -492.738, 12.035, 82.886
-119.019, -492.355, 12.016, 82.919
-118.898, -491.974, 11.996, 82.952
-118.777, -491.594, 11.977, 82.985
-118.654, -491.214, 11.958, 83.018
-118.531, -490.836, 11.939, 83.051
-118.406, -490.458, 11.920, 83.084
-118.280, -490.082, 11.901, 83.117
-118.153, -489.706, 11.882, 83.150
-118.025, -489.332, 11.863, 83.183
-117.897, -488.959, 11.845, 83.216
-117.766, -488.586, 11.826, 83.249
-117.635, -488.215, 11.807, 83.282
-117.503, -487.845, 11.788, 83.315
-117.370, -487.476, 11.769, 83.348
-117.236, -487.108, 11.751, 83.381
-117.100, -486.741, 11.732, 83.414
-116.963, -486.375, 11.713, 83.447
-116.825, -486.010, 11.695, 83.480
-116.686, -485.647, 11.676, 83.513
-116.545, -485.285, 11.657, 83.546
-116.403, -484.923, 11.638, 83.579
-116.260, -484.563, 11.620, 83.612
-116.115, -484.205, 11.602, 83.645
-115.969, -483.847, 11.583, 83.678
-115.822, -483.491, 11.565, 83.711
-115.673, -483.136, 11.546, 83.744
-115.523, -482.782, 11.527, 83.777
-115.371, -482.429, 11.509, 83.810
-115.218, -482.078, 11.491, 83.843
-115.063, -481.728, 11.473, 83.876
-114.907, -481.380, 11.455, 83.909
-114.750, -481.032, 11.436, 83.942
-114.591, -480.687, 11.418, 83.975
-114.430, -480.342, 11.399, 84.008
-114.267, -479.999, 11.381, 84.041
-114.103, -479.658, 11.364, 84.074
-113.938, -479.318, 11.345, 84.107
-113.770, -478.979, 11.327, 84.140
-113.601, -478.642, 11.310, 84.173
-113.431, -478.306, 11.291, 84.206
-113.258, -477.973, 11.273, 84.239
-113.084, -477.640, 11.254, 84.272
-112.907, -477.310, 11.237, 84.305
-112.729, -476.981, 11.219, 84.338
-112.549, -476.654, 11.201, 84.371
-112.367, -476.329, 11.183, 84.404
-112.183, -476.005, 11.166, 84.437
-111.997, -475.683, 11.147, 84.470
-111.809, -475.363, 11.130, 84.503
-111.619, -475.045, 11.113, 84.536
-111.427, -474.729, 11.094, 84.569
-111.233, -474.415, 11.077, 84.602
-111.036, -474.104, 11.058, 84.635
-110.836, -473.794, 11.040, 84.668
-110.635, -473.487, 11.023, 84.701
-110.431, -473.182, 11.005, 84.734
-110.225, -472.879, 10.987, 84.767
-110.017, -472.578, 10.971, 84.800
-109.806, -472.281, 10.952, 84.833
-109.592, -471.986, 10.935, 84.866
-109.376, -471.692, 10.919, 84.899
-109.157, -471.402, 10.900, 84.932
-108.936, -471.115, 10.883, 84.965
-108.711, -470.831, 10.863, 84.998
-108.484, -470.551, 10.845, 85.031
-108.254, -470.272, 10.830, 85.064
-108.020, -469.998, 10.811, 85.097
-107.784, -469.727, 10.794, 85.130
-107.545, -469.459, 10.779, 85.163
-107.303, -469.195, 10.759, 85.196
-107.057, -468.934, 10.742, 85.229
-106.809, -468.677, 10.728, 85.262
-106.558, -468.424, 10.708, 85.295
-106.303, -468.176, 10.691, 85.328
-106.045, -467.930, 10.682, 85.361
-105.784, -467.689, 10.679, 85.394
-105.519, -467.451, 10.691, 85.427
-105.250, -467.216, 10.716, 85.460
-104.978, -466.985, 10.746, 85.493
-104.701, -466.756, 10.785, 85.526
-104.420, -466.530, 10.826, 85.559
-104.135, -466.306, 10.872, 85.592
-103.847, -466.085, 10.923, 85.625
-103.555, -465.866, 10.970, 85.658
-103.259, -465.650, 11.020, 85.691
-102.959, -465.434, 11.069, 85.724
-102.657, -465.222, 11.115, 85.757
-102.351, -465.011, 11.160, 85.790
-102.042, -464.802, 11.204, 85.823
-101.730, -464.594, 11.245, 85.856
-101.416, -464.389, 11.285, 85.889
-101.099, -464.185, 11.323, 85.922
-100.779, -463.983, 11.360, 85.955
-100.457, -463.782, 11.398, 85.988
-100.133, -463.583, 11.434, 86.021
-99.806, -463.386, 11.470, 86.054
-99.477, -463.189, 11.507, 86.087
-99.146, -462.994, 11.542, 86.120
-98.812, -462.801, 11.578, 86.153
-98.477, -462.609, 11.613, 86.186
-98.139, -462.418, 11.650, 86.219
-97.799, -462.229, 11.689, 86.252
-97.457, -462.041, 11.726, 86.285
-97.112, -461.855, 11.764, 86.318
-96.766, -461.669, 11.803, 86.351
-96.417, -461.485, 11.842, 86.384
-96.066, -461.303, 11.881, 86.417
-95.712, -461.122, 11.919, 86.450
-95.357, -460.943, 11.959, 86.483
-94.999, -460.765, 12.000, 86.516
-94.639, -460.589, 12.040, 86.549
-94.276, -460.415, 12.080, 86.582
-93.911, -460.243, 12.120, 86.615
-93.544, -460.073, 12.160, 86.648
-93.174, -459.904, 12.202, 86.681
-92.802, -459.738, 12.242, 86.714
-92.427, -459.573, 12.284, 86.747
-92.050, -459.411, 12.324, 86.780
-91.671, -459.251, 12.365, 86.813
-91.289, -459.093, 12.407, 86.846
-90.905, -458.938, 12.448, 86.879
-90.518, -458.784, 12.490, 86.912
-90.129, -458.634, 12.531, 86.945
-89.738, -458.486, 12.573, 86.978
-89.344, -458.341, 12.614, 87.011
-88.947, -458.198, 12.657, 87.044
-88.548, -458.057, 12.700, 87.077
-88.147, -457.920, 12.742, 87.110
-87.744, -457.785, 12.785, 87.143
-87.337, -457.653, 12.827, 87.176
-86.929, -457.523, 12.871, 87.209
-86.518, -457.396, 12.915, 87.242
-86.105, -457.272, 12.957, 87.275
-85.690, -457.150, 13.001, 87.308
-85.272, -457.032, 13.044, 87.341
-84.852, -456.916, 13.088, 87.374
-84.429, -456.803, 13.130, 87.407
-84.005, -456.694, 13.174, 87.440
-83.578, -456.586, 13.219, 87.473
-83.149, -456.482, 13.263, 87.506
-82.718, -456.381, 13.307, 87.539
-82.284, -456.283, 13.351, 87.572
-81.848, -456.188, 13.396, 87.605
-81.410, -456.096, 13.439, 87.638
-80.970, -456.007, 13.485, 87.671
-80.528, -455.922, 13.529, 87.704
-80.084, -455.840, 13.574, 87.737
-79.637, -455.760, 13.619, 87.770
-79.189, -455.684, 13.655, 87.803
-78.739, -455.611, 13.683, 87.836
-78.289, -455.542, 13.697, 87.869
-77.837, -455.476, 13.698, 87.902
-77.386, -455.414, 13.685, 87.935
-76.935, -455.356, 13.663, 87.968
-76.484, -455.302, 13.633, 88.001
-76.034, -455.252, 13.598, 88.034
-75.585, -455.204, 13.561, 88.067
-75.137, -455.161, 13.521, 88.100
-74.689, -455.121, 13.482, 88.133
-74.243, -455.086, 13.443, 88.166
-73.797, -455.054, 13.407, 88.199
-73.353, -455.026, 13.373, 88.232
-72.909, -455.001, 13.342, 88.265
-72.466, -454.981, 13.312, 88.298
-72.023, -454.965, 13.287, 88.331
-71.582, -454.951, 13.264, 88.364
-71.140, -454.942, 13.241, 88.397
-70.700, -454.936, 13.222, 88.430
-70.260, -454.934, 13.202, 88.463
-69.821, -454.935, 13.184, 88.496
-69.382, -454.941, 13.165, 88.529
-68.944, -454.950, 13.147, 88.562
-68.506, -454.962, 13.130, 88.595
-68.070, -454.978, 13.112, 88.628
-67.634, -454.997, 13.094, 88.661
-67.199, -455.020, 13.074, 88.694
-66.764, -455.047, 13.055, 88.727
-66.331, -455.077, 13.035, 88.760
-65.899, -455.111, 13.015, 88.793
-65.467, -455.148, 12.995, 88.826
-65.037, -455.189, 12.975, 88.859
-64.607, -455.234, 12.954, 88.892
-64.179, -455.282, 12.933, 88.925
-63.752, -455.334, 12.912, 88.958
-63.326, -455.389, 12.890, 88.991
-62.901, -455.449, 12.869, 89.024
-62.477, -455.511, 12.850, 89.057
-62.055, -455.577, 12.829, 89.090
-61.634, -455.647, 12.808, 89.123
-61.214, -455.720, 12.787, 89.156
-60.796, -455.797, 12.767, 89.189
-60.379, -455.879, 12.745, 89.222
-59.963, -455.964, 12.726, 89.255
-59.549, -456.052, 12.707, 89.288
-59.136, -456.144, 12.686, 89.321
-58.725, -456.239, 12.666, 89.354
-58.316, -456.339, 12.646, 89.387
-57.908, -456.442, 12.626, 89.420
-57.502, -456.549, 12.605, 89.453
-57.097, -456.660, 12.586, 89.486
-56.694, -456.774, 12.567, 89.519
-56.293, -456.892, 12.547, 89.552
-55.894, -457.014, 12.528, 89.585
-55.497, -457.140, 12.507, 89.618
-55.101, -457.269, 12.488, 89.651
-54.707, -457.402, 12.469, 89.684
-54.316, -457.538, 12.449, 89.717
-53.926, -457.678, 12.429, 89.750
-53.538, -457.822, 12.409, 89.783
-53.153, -457.970, 12.389, 89.816
-52.769, -458.120, 12.371, 89.849
-52.388, -458.275, 12.351, 89.882
-52.008, -458.433, 12.332, 89.915
-51.631, -458.595, 12.311, 89.948
-51.257, -458.760, 12.292, 89.981
-50.884, -458.928, 12.274, 90.014
-50.514, -459.101, 12.253, 90.047
-50.146, -459.277, 12.234, 90.080
-49.781, -459.457, 12.214, 90.113
-49.419, -459.640, 12.195, 90.146
-49.058, -459.826, 12.177, 90.179
-48.701, -460.016, 12.157, 90.212
-48.345, -460.210, 12.138, 90.245
-47.993, -460.407, 12.117, 90.278
-47.644, -460.608, 12.098, 90.311
-47.297, -460.812, 12.081, 90.344
-46.953, -461.020, 12.061, 90.377
-46.612, -461.231, 12.042, 90.410
-46.275, -461.447, 12.021, 90.443
-45.940, -461.666, 12.002, 90.476
-45.608, -461.888, 11.985, 90.509
-45.280, -462.114, 11.965, 90.542
-44.955, -462.344, 11.946, 90.575
-44.634, -462.578, 11.925, 90.608
-44.317, -462.815, 11.907, 90.641
-44.002, -463.056, 11.890, 90.674
-43.692, -463.301, 11.870, 90.707
-43.386, -463.550, 11.852, 90.740
-43.084, -463.803, 11.831, 90.773
-42.786, -464.060, 11.813, 90.806
-42.492, -464.320, 11.798, 90.839
-42.202, -464.585, 11.779, 90.872
-41.916, -464.853, 11.765, 90.905
-41.634, -465.124, 11.754, 90.938
-41.357, -465.399, 11.742, 90.971
-41.083, -465.678, 11.736, 91.004
-40.815, -465.962, 11.730, 91.037
-40.550, -466.249, 11.731, 91.070
-40.289, -466.540, 11.739, 91.103
-40.032, -466.835, 11.747, 91.136
-39.779, -467.133, 11.762, 91.169
-39.531, -467.437, 11.777, 91.202
-39.287, -467.744, 11.801, 91.235
-39.046, -468.056, 11.831, 91.268
-38.809, -468.372, 11.861, 91.301
-38.576, -468.692, 11.898, 91.334
-38.346, -469.016, 11.940, 91.367
-38.120, -469.344, 11.980, 91.400
-37.898, -469.677, 12.026, 91.433
-37.680, -470.014, 12.069, 91.466
-37.465, -470.355, 12.116, 91.499
-37.254, -470.700, 12.166, 91.532
-37.046, -471.049, 12.211, 91.565
-36.843, -471.403, 12.258, 91.598
-36.643, -471.760, 12.302, 91.631
-36.448, -472.121, 12.347, 91.664
-36.256, -472.486, 12.394, 91.697
-36.068, -472.854, 12.436, 91.730
-35.883, -473.226, 12.480, 91.763
-35.704, -473.602, 12.520, 91.796
-35.528, -473.981, 12.563, 91.829
-35.356, -474.364, 12.606, 91.862
-35.188, -474.749, 12.646, 91.895
-35.023, -475.138, 12.688, 91.928
-34.864, -475.530, 12.727, 91.961
-34.708, -475.925, 12.769, 91.994
-34.556, -476.324, 12.808, 92.027
-34.409, -476.725, 12.850, 92.060
-34.265, -477.129, 12.894, 92.093
-34.125, -477.536, 12.935, 92.126
-33.989, -477.946, 12.978, 92.159
-33.858, -478.358, 13.020, 92.192
-33.730, -478.774, 13.063, 92.225
-33.605, -479.192, 13.109, 92.258
-33.485, -479.613, 13.151, 92.291
-33.368, -480.036, 13.196, 92.324
-33.255, -480.462, 13.239, 92.357
-33.145, -480.890, 13.283, 92.390
-33.040, -481.321, 13.326, 92.423
-32.938, -481.754, 13.371, 92.456
-32.839, -482.189, 13.418, 92.489
-32.743, -482.627, 13.462, 92.522
-32.651, -483.067, 13.507, 92.555
-32.563, -483.510, 13.551, 92.588
-32.477, -483.954, 13.597, 92.621
-32.396, -484.401, 13.641, 92.654
-32.318, -484.849, 13.687, 92.687
-32.243, -485.300, 13.731, 92.720
-32.171, -485.753, 13.777, 92.753
-32.102, -486.208, 13.824, 92.786
-32.036, -486.665, 13.870, 92.819
-31.974, -487.124, 13.917, 92.852
-31.914, -487.585, 13.963, 92.885
-31.857, -488.048, 14.009, 92.918
-31.804, -488.513, 14.055, 92.951
-31.753, -488.980, 14.102, 92.984
-31.706, -489.449, 14.149, 93.017
-31.661, -489.919, 14.196, 93.050
-31.619, -490.392, 14.243, 93.083
-31.580, -490.866, 14.291, 93.116
-31.544, -491.342, 14.338, 93.149
-31.511, -491.820, 14.386, 93.182
-31.481, -492.299, 14.434, 93.215
-31.453, -492.781, 14.482, 93.248
-31.427, -493.264, 14.532, 93.281
-31.404, -493.749, 14.580, 93.314
-31.384, -494.236, 14.630, 93.347
-31.366, -494.724, 14.678, 93.380
-31.350, -495.214, 14.728, 93.413
-31.337, -495.706, 14.776, 93.446
-31.325, -496.200, 14.826, 93.479
-31.317, -496.695, 14.875, 93.512
-31.310, -497.192, 14.925, 93.545
-31.306, -497.691, 14.974, 93.578
-31.304, -498.191, 15.024, 93.611
-31.304, -498.693, 15.074, 93.644
-31.307, -499.197, 15.124, 93.677
-31.311, -499.702, 15.174, 93.710
-31.318, -500.209, 15.225, 93.743
-31.327, -500.718, 15.276, 93.776
-31.338, -501.228, 15.327, 93.809
-31.351, -501.740, 15.378, 93.842
-31.366, -502.254, 15.430, 93.875
-31.383, -502.769, 15.481, 93.908
-31.402, -503.286, 15.533, 93.941
-31.423, -503.804, 15.585, 93.974
-31.446, -504.325, 15.637, 94.007
-31.471, -504.847, 15.689, 94.040
-31.497, -505.370, 15.742, 94.073
-31.526, -505.896, 15.795, 94.106
-31.556, -506.422, 15.848, 94.139
-31.588, -506.951, 15.900, 94.172
-31.622, -507.481, 15.954, 94.205
-31.658, -508.013, 16.007, 94.238
-31.695, -508.547, 16.061, 94.271
-31.734, -509.082, 16.114, 94.304
-31.774, -509.619, 16.168, 94.337
-31.817, -510.158, 16.222, 94.370
